time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Plot,Plot,Plot,Plot,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D
05-12-2022,18719.551,18728.6,18591.35,18701.051,18673.667,18673.667,18673.667,18412.0677,18022.70393,17649.93947,17276.1426,288393766,251151892,67.67767241,66.44333754,NaN,NaN,NaN,NaN,NaN,NaN,10.58978747,237.5334412,226.9436537,75.26695393,79.97352779
06-12-2022,18600.65,18654.9,18577.9,18642.75,18625.18333,18625.18333,18625.18333,18434.03744,18047.01946,17669.59908,17289.74069,217777090,246302826.6,64.35725554,66.11907379,NaN,NaN,NaN,NaN,NaN,NaN,0.063056724,227.0224746,226.9594179,67.5372887,72.4715943
07-12-2022,18638.85,18668.301,18528.4,18560.5,18585.73367,18585.73367,18585.73367,18446.0815,18067.15596,17687.24069,17302.38506,200501720,240970155.2,59.8928201,65.70542844,NaN,NaN,NaN,NaN,NaN,NaN,-13.85634825,209.6389826,223.4953309,56.63241631,66.47888631
08-12-2022,18570.85,18625,18536.949,18609.35,18590.433,18590.433,18590.433,18461.63088,18088.41847,17705.50028,17315.38968,202811256,238288128.7,61.59674486,65.53990414,NaN,NaN,NaN,NaN,NaN,NaN,-20.77446034,197.5272554,218.3017158,63.10904872,62.42625124
09-12-2022,18662.4,18664.699,18410.1,18496.6,18523.79967,18523.79991,18523.79942,18464.96127,18104.42559,17721.16562,17327.14302,215839572,230156653.7,55.7133962,65.43681775,NaN,NaN,NaN,NaN,NaN,NaN,-33.2072241,176.7926856,209.9999097,47.85978416,55.86708306
12-12-2022,18402.15,18521.551,18345.699,18497.15,18454.8,18454.8,18454.8,18468.02686,18119.82654,17736.53165,17338.78488,193883468,224780729.1,55.73560639,65.14868536,NaN,NaN,NaN,NaN,NaN,NaN,-41.13849138,158.5767955,199.7152869,39.14432668,50.03771986
13-12-2022,18524.4,18617.25,18490.199,18608,18571.81633,18571.81633,18571.81633,18481.35764,18138.9706,17753.78844,17351.41389,187585567,221613687.9,60.08089183,65.12020469,NaN,NaN,NaN,NaN,NaN,NaN,-38.69968648,151.3406788,190.0403653,52.87772815,46.62727967
14-12-2022,18671.25,18696.1,18632.9,18660.301,18663.10033,18663.10058,18663.10009,18498.39986,18159.41493,17771.73919,17364.43764,208030337,221051755.1,61.97744102,64.79894415,NaN,NaN,NaN,NaN,61.97744102,NaN,-33.5372234,148.118836,181.6560594,58.05525363,50.02576949
15-12-2022,18614.4,18652.9,18387.699,18414.9,18485.16633,18485.16633,18485.16633,18490.4475,18169.43395,17784.47505,17374.89,183127544,220182486.8,49.9790659,63.57006072,NaN,NaN,NaN,NaN,NaN,NaN,-45.86045702,124.3304882,170.1909452,12.77004471,41.23434217
16-12-2022,18319.1,18440.949,18255.15,18269,18321.69967,18321.69967,18321.69967,18469.35726,18173.3385,17794.0696,17383.78662,277650193,224125254.2,44.46727246,61.85794954,NaN,NaN,NaN,NaN,NaN,NaN,-62.04293569,92.63727556,154.6802113,2.189896435,24.33839826
19-12-2022,18288.1,18431.65,18244.551,18420.449,18365.55,18365.55,18365.55,18464.69933,18183.02911,17806.47315,17394.10167,154847475,221177898,50.56208993,60.4830813,NaN,NaN,NaN,NaN,NaN,NaN,-60.67847519,78.83211726,139.5105925,27.35374754,14.10456289
20-12-2022,18340.301,18404.9,18202.65,18385.301,18330.95033,18330.95033,18330.95033,18457.13758,18190.96134,17817.93509,17403.96435,169041783,220745932.2,49.21218483,58.78266557,NaN,NaN,NaN,NaN,NaN,NaN,-60.15734654,64.31390927,124.4712558,26.66632601,18.73665666
21-12-2022,18435.15,18473.35,18162.75,18199.1,18278.4,18278.4,18278.4,18432.56258,18191.28051,17825.48291,17411.87614,187594274,221186091.6,42.70721164,56.53609193,NaN,NaN,NaN,NaN,NaN,NaN,-69.69485919,37.35268183,107.047541,5.870487517,19.96352035
22-12-2022,18288.801,18318.75,18068.6,18127.35,18171.56667,18171.56667,18171.56667,18403.49471,18188.77343,17831.46048,17418.99529,195699650,220768846.1,40.48642482,54.60329128,NaN,NaN,NaN,NaN,NaN,NaN,-77.57411704,10.07989472,87.65401176,8.901515152,13.81277623
23-12-2022,17977.65,18050.449,17779.5,17806.801,17878.91667,17878.91667,17878.91667,18346.66674,18173.79412,17830.97217,17422.85405,221454773,221547782.6,32.38432322,52.08233777,NaN,NaN,32.38432322,NaN,NaN,NaN,-99.70193302,-36.97340452,62.7285285,2.978507528,5.916836732
26-12-2022,17830.4,18084.1,17774.25,18014.6,17957.65,17957.65,17957.65,18315.04133,18167.55121,17834.60836,17428.74207,176652342,220056955.5,40.67281832,50.39059225,NaN,NaN,NaN,NaN,NaN,NaN,-95.65531661,-56.84061726,38.81469935,26.07257146,12.65086471
27-12-2022,18089.801,18149.25,17967.449,18132.301,18083,18083,18083,18297.63749,18166.16885,17840.50327,17435.74266,214257094,221007051.3,44.80031089,49.31255588,NaN,NaN,NaN,NaN,NaN,NaN,-80.94702944,-62.36908745,18.57794199,38.84048381,22.63052093
28-12-2022,18084.75,18173.1,18068.35,18122.5,18121.31667,18121.31667,18121.31667,18280.95773,18164.45634,17846.08736,17442.57606,193873167,213418895.2,44.52253955,48.09296979,NaN,NaN,NaN,NaN,NaN,NaN,-68.27963142,-66.77159728,1.508034138,37.77729566,34.23011697
29-12-2022,18045.699,18229.699,17992.801,18191,18137.83333,18137.83333,18137.83333,18272.39033,18165.49727,17852.91731,17450.02307,281052828,211223745.2,46.99608132,47.47030444,NaN,NaN,NaN,NaN,NaN,NaN,-52.40285913,-63.99553977,-11.59268064,45.20800564,40.60859504
30-12-2022,18259.1,18265.25,18080.301,18105.301,18150.284,18150.284,18150.284,18256.47706,18163.13663,17857.91501,17456.54325,192005563,208103973.1,44.33291187,46.65582626,NaN,NaN,NaN,NaN,NaN,NaN,-45.06798309,-67.92765951,-22.85967642,35.91159082,39.63229737
02-01-2023,18131.699,18215.15,18086.5,18197.449,18166.36633,18166.36633,18166.36633,18250.85534,18164.48222,17864.63846,17463.91544,256073979,206487983.8,47.76081387,45.77582069,NaN,NaN,NaN,NaN,NaN,NaN,-32.01900935,-62.88343811,-30.86442875,45.90757715,42.34239121
03-01-2023,18163.199,18251.949,18149.801,18232.551,18211.43367,18211.43367,18211.43367,18249.11207,18167.15158,17871.92385,17471.56356,208699772,206034117.9,49.04794337,44.85228514,NaN,NaN,NaN,NaN,49.04794337,NaN,-19.64016329,-55.41463287,-35.77446958,52.15967678,44.65961492
04-01-2023,18230.65,18243,18020.6,18042.949,18102.183,18102.183,18102.183,18229.47749,18162.28089,17875.31049,17477.24898,235162202,207767142,42.89939314,44.34659423,NaN,NaN,NaN,NaN,NaN,NaN,-22.62558027,-64.05644492,-41.43086465,38.43498784,45.50074726
05-01-2023,18101.949,18120.301,17892.6,17992.15,18001.68367,18001.68367,18001.68367,18206.87487,18155.60909,17877.62414,17482.37238,269949738,211124066.1,41.40188574,44.12763804,NaN,NaN,NaN,NaN,NaN,NaN,-26.17486771,-74.14944929,-47.97458157,31.1686454,40.58777001
06-01-2023,18008.051,18047.4,17795.551,17859.449,17900.8,17900.8,17900.8,18173.78669,18143.99497,17877.26424,17486.12438,238220578,212243116.4,37.69969041,43.20889521,NaN,NaN,37.69969041,NaN,NaN,NaN,-35.05865521,-91.79790058,-56.73924538,12.18695466,27.2635293
09-01-2023,17952.551,18141.4,17936.15,18101.199,18059.583,18059.583,18059.583,18166.87358,18142.3167,17881.69859,17492.24453,257237669,215410826.4,46.99808074,43.05074492,NaN,NaN,NaN,NaN,NaN,NaN,-22.84380736,-85.29400458,-62.45019722,46.76712917,30.04090974
10-01-2023,18121.301,18127.6,17856,17914.15,17965.91667,17965.91667,17965.91667,18142.80467,18133.36898,17882.34119,17496.44259,283277918,220195444,41.79974003,42.98592552,NaN,NaN,NaN,NaN,NaN,NaN,-25.35795092,-94.14763587,-68.78968495,25.6932966,28.21579347
11-01-2023,17924.25,17976.35,17824.35,17895.699,17898.79967,17898.79967,17898.79967,18119.2708,18124.04859,17882.6057,17500.41529,259853294,222786591.8,41.31430151,43.04505957,NaN,NaN,NaN,NaN,NaN,NaN,-26.15481899,-101.4832087,-75.3283897,24.73503055,32.39848544
12-01-2023,17920.85,17945.801,17761.65,17858.199,17855.21667,17855.21667,17855.21667,18094.40681,18113.62312,17882.1224,17503.97533,227769060,225018667.6,40.29016985,43.6097629,NaN,NaN,NaN,NaN,NaN,NaN,-26.98960948,-109.0654015,-82.07579207,19.1717633,23.20003015
13-01-2023,17867.5,17999.35,17774.25,17956.6,17910.06667,17910.06701,17910.06632,18081.28236,18107.46535,17883.59721,17508.47906,256700729,223971194.4,44.19902934,43.86163512,NaN,NaN,NaN,NaN,NaN,NaN,-19.07000878,-105.913303,-86.84329426,38.71127879,27.53935755
16-01-2023,18033.15,18049.65,17853.65,17894.85,17932.71667,17932.71667,17932.71667,18063.52689,18099.12749,17883.82004,17512.32355,206195816,226538611.5,42.32645837,43.68493137,NaN,NaN,NaN,NaN,NaN,NaN,-16.25548213,-107.1626469,-90.90716479,26.44956315,28.11086841
17-01-2023,17922.801,18072.051,17886.949,18053.301,18004.10033,18004.10033,18004.10033,18062.553,18097.33037,17887.17609,17517.70641,219055125,229039278.6,48.37098258,43.95982015,NaN,NaN,NaN,NaN,NaN,NaN,-2.698496199,-94.28028504,-91.58178884,57.91322478,41.02468891
18-01-2023,18074.301,18183.75,18032.449,18165.35,18127.183,18127.183,18127.183,18072.34319,18099.99781,17892.68449,17524.15062,255840928,232451611.3,52.18715323,44.330611,NaN,NaN,NaN,NaN,52.18715323,NaN,13.92585867,-74.1744655,-88.10032418,80.16282764,54.84187186
19-01-2023,18119.801,18155.199,18063.75,18107.85,18108.933,18108.933,18108.933,18075.72479,18100.30574,17896.94519,17529.95857,237833991,234558328.3,50.13903764,44.74533427,NaN,NaN,NaN,NaN,NaN,NaN,20.74934388,-62.16364432,-82.91298821,70.60997473,69.56200905
20-01-2023,18115.6,18145.449,18016.199,18027.65,18063.09933,18063.09933,18063.09933,18071.14624,18097.45649,17899.53341,17534.91073,237225269,235346853.1,47.3478907,44.71583976,NaN,NaN,NaN,NaN,NaN,NaN,19.57618258,-58.44275998,-78.01894256,54.25260912,68.34180383
23-01-2023,18118.449,18162.6,18063.449,18118.551,18114.86667,18114.86667,18114.86667,18075.66098,18098.28373,17903.87039,17540.71809,202460434,236637257.7,50.69793675,44.83369643,NaN,NaN,NaN,NaN,NaN,NaN,24.32702522,-47.61016103,-71.93718625,74.14583983,66.33614123
24-01-2023,18183.949,18201.25,18078.65,18118.301,18132.73367,18132.73367,18132.73367,18079.72193,18099.06872,17908.11654,17546.46519,216910302,236769918.1,50.68838464,45.39005297,NaN,NaN,NaN,NaN,NaN,NaN,26.66938168,-38.60045916,-65.26984084,81.13080073,69.84308323
25-01-2023,18093.35,18100.6,17846.15,17891.949,17946.233,17946.233,17946.233,18061.8388,18090.94638,17907.79639,17549.90284,257227052,239937612.4,42.82154124,45.49145693,NaN,NaN,NaN,NaN,NaN,NaN,12.8892691,-49.15825446,-62.04752356,29.64035487,61.63899847
27-01-2023,17877.199,17884.75,17493.551,17604.35,17660.88367,17660.88367,17660.88367,18018.26843,18071.86417,17901.78755,17550.4446,476342611,249702101.5,35.3207128,45.32152996,NaN,NaN,35.3207128,NaN,NaN,NaN,-14.21173614,-79.81219374,-65.6004576,15.65623238,42.14246266
30-01-2023,17541.949,17709.15,17405.551,17648.949,17587.88333,17587.88333,17587.88333,17983.09516,18055.27926,17896.78085,17551.42474,432434028,261723524.8,37.15899628,44.61873821,NaN,NaN,NaN,NaN,NaN,NaN,-27.00884767,-99.36151718,-72.35266951,30.58920521,25.29526415
31-01-2023,17731.449,17735.699,17537.551,17662.15,17645.13333,17645.13333,17645.13333,17952.52895,18039.86243,17892.13469,17552.52649,398338541,268836752.9,37.72320514,44.32755715,NaN,NaN,NaN,NaN,NaN,NaN,-32.11189837,-112.4925425,-80.38064411,32.24824965,26.16456242
01-02-2023,17811.6,17972.199,17353.4,17616.301,17647.3,17647.3,17647.3,17920.50724,18023.25217,17886.67264,17553.16106,512870802,284045304.4,36.49755019,43.98350348,NaN,NaN,NaN,NaN,NaN,NaN,-35.82019399,-125.1558866,-89.3356926,31.00796131,31.28180539
02-02-2023,17517.1,17653.9,17445.949,17610.4,17570.083,17570.083,17570.083,17890.97322,18007.06189,17881.20189,17553.7306,490113567,296792872.6,36.33392416,43.7009145,NaN,NaN,NaN,NaN,NaN,NaN,-35.82885966,-134.1217672,-98.29290752,30.31196556,31.18939218
03-02-2023,17721.75,17870.301,17584.199,17854.051,17769.517,17769.517,17769.517,17887.45682,18001.06147,17880.66425,17556.71886,424123037,304501537.6,46.91617675,43.89499646,NaN,NaN,NaN,NaN,NaN,NaN,-17.51072783,-120.1813173,-102.6705895,59.04947809,40.12313499
06-02-2023,17818.551,17823.699,17698.35,17764.6,17762.21633,17762.21633,17762.21633,17875.75617,17991.78847,17878.36595,17558.78733,282544790,306717748.2,44.02314755,44.01618855,NaN,NaN,NaN,NaN,NaN,NaN,-9.883862067,-115.0254171,-105.141555,48.4991449,45.95352952
07-02-2023,17790.1,17811.15,17652.551,17721.5,17728.40033,17728.40033,17728.40033,17861.0651,17981.18892,17875.25969,17560.40636,354395693,311575649.4,42.65821974,43.60813406,NaN,NaN,NaN,NaN,NaN,NaN,-6.377347807,-113.1132398,-106.7358919,43.41569853,50.32144051
08-02-2023,17750.301,17898.699,17744.15,17871.699,17838.18267,17838.18267,17838.18267,17862.07786,17976.8952,17875.18918,17563.5038,290994265,311961466.7,48.63503761,43.35441151,NaN,NaN,NaN,NaN,NaN,NaN,6.71321855,-98.34436876,-105.0575873,61.13097836,51.01527393
09-02-2023,17885.5,17916.9,17779.801,17893.449,17863.38333,17863.38333,17863.38333,17865.06558,17973.6228,17875.55076,17566.78684,260854055,312011504.8,49.45659936,43.30566592,NaN,NaN,NaN,NaN,NaN,NaN,16.91203808,-83.9175397,-100.8295778,63.69629062,56.08098917
10-02-2023,17847.551,17876.949,17801,17856.5,17844.81633,17844.81633,17844.81633,17864.24981,17969.02975,17875.17352,17569.66956,231991834,312222643.5,48.05055269,43.35585606,NaN,NaN,NaN,NaN,NaN,NaN,20.97914876,-74.60564184,-95.5847906,59.33832635,61.38853178
13-02-2023,17859.1,17880.699,17719.75,17770.9,17790.44967,17790.44967,17790.44967,17855.35936,17961.25995,17873.1087,17571.67185,231276483,310951431.2,44.86805233,42.93943575,NaN,NaN,NaN,NaN,NaN,NaN,17.83720955,-73.28827865,-91.12548821,49.24220086,57.42560594
14-02-2023,17840.35,17954.551,17800.051,17929.85,17894.81733,17894.81733,17894.81733,17862.4537,17960.02819,17874.23229,17575.23581,244512944,312867287.6,51.31608227,42.98427129,NaN,NaN,NaN,NaN,NaN,NaN,25.90743828,-58.74119036,-84.64862864,77.14801927,61.9095155
15-02-2023,17896.6,18034.1,17853.801,18015.85,17967.917,17967.917,17967.917,17877.06287,17962.21728,17877.0366,17579.62003,229273800,313378221.3,54.42207786,43.81288105,NaN,NaN,NaN,NaN,NaN,NaN,35.86763505,-39.81408483,-75.68171988,97.31893639,74.56971884
16-02-2023,18094.75,18134.75,18000.65,18035.85,18057.08333,18057.08333,18057.08333,17892.18546,17965.10484,17880.18142,17584.15964,230246175,312098483.7,55.13888383,45.2284647,NaN,NaN,NaN,NaN,55.13888383,NaN,42.1965818,-22.93599263,-65.13257443,87.34242017,87.26979194
17-02-2023,17974.85,18034.25,17884.6,17944.199,17954.34967,17954.34967,17954.34967,17897.13913,17964.285,17881.44909,17587.74212,208053929,310609480.6,51.16757361,46.22907736,NaN,NaN,NaN,NaN,NaN,NaN,38.696277,-16.76222817,-55.45850518,75.61259359,86.75798338
20-02-2023,17965.551,18004.35,17818.4,17844.6,17889.11667,17889.11667,17889.11667,17892.1354,17959.59147,17880.71941,17590.29792,174563233,307476378.8,47.18991512,46.90527093,NaN,NaN,NaN,NaN,NaN,NaN,28.6232601,-19.67943006,-48.30269015,62.86555321,75.27352232
21-02-2023,17905.801,17924.9,17800.301,17826.699,17850.63333,17850.63333,17850.63333,17885.90336,17954.38,17879.6497,17592.65017,198248205,307265767.3,46.49039073,47.61904526,NaN,NaN,NaN,NaN,NaN,NaN,20.10717606,-23.16872008,-43.27589614,55.27721359,64.58512013
22-02-2023,17755.35,17772.5,17529.449,17554.301,17618.75,17618.75,17618.75,17854.32219,17938.69063,17873.20715,17592.26858,204021979,306621351.2,37.40414117,47.69548933,NaN,NaN,NaN,NaN,NaN,NaN,-3.273857731,-47.3682183,-44.09436057,4.105725912,40.74949757
23-02-2023,17574.65,17620.051,17455.4,17511.25,17528.90033,17528.90033,17528.90033,17821.64864,17921.92825,17866.03968,17591.46243,240807918,305800394.5,36.19995534,46.93004494,NaN,NaN,NaN,NaN,NaN,NaN,-20.10243009,-69.22239818,-49.11996809,8.221093692,22.53467773
24-02-2023,17591.35,17599.75,17421.801,17465.801,17495.784,17495.784,17495.784,17787.75839,17904.04091,17858.11416,17590.21207,209406363,292453582.1,34.92176429,46.27994614,NaN,NaN,NaN,NaN,NaN,NaN,-32.04908225,-89.1813209,-57.13223865,6.171549438,6.166123014
27-02-2023,17428.6,17451.6,17299,17392.699,17381.09967,17381.09967,17381.09967,17750.13369,17883.98828,17848.89802,17588.24676,246448847,283154323,32.90900387,45.58357358,NaN,NaN,NaN,NaN,NaN,NaN,-42.00128167,-109.6338407,-67.63255907,11.21136704,8.534670055
28-02-2023,17383.25,17440.449,17255.199,17303.949,17333.199,17333.199,17333.199,17707.63991,17861.24165,17838.10695,17585.41793,420881259,284281458.9,30.60288314,44.29556254,NaN,NaN,30.60288314,NaN,NaN,NaN,-51.08457541,-131.4882783,-80.40370292,5.542600713,7.641839062
01-03-2023,17360.1,17467.75,17345.25,17450.9,17421.3,17421.3,17421.3,17683.18849,17845.14982,17830.43949,17584.07944,272881409,272281989.3,38.31124627,43.49946589,NaN,NaN,NaN,NaN,NaN,NaN,-43.98877536,-135.3896721,-91.40089676,22.25010261,13.00135679
02-03-2023,17421.5,17445.801,17306,17321.9,17357.90033,17357.90033,17357.90033,17648.78006,17824.63022,17820.3694,17581.47069,310669094,263309765.6,34.67055859,42.54375203,NaN,NaN,NaN,NaN,NaN,NaN,-44.63449518,-147.1940157,-102.5595206,7.583528414,11.79207725
03-03-2023,17451.25,17644.75,17427.699,17594.35,17555.59967,17555.59967,17555.59967,17643.59625,17815.59962,17815.89377,17581.59884,356169518,259912089.7,46.28139829,42.64470531,NaN,NaN,NaN,NaN,NaN,NaN,-24.37726777,-133.0311053,-108.6538375,38.5595605,22.79773051
06-03-2023,17680.35,17799.949,17671.949,17711.449,17727.78233,17727.78233,17727.78233,17650.05841,17811.51528,17813.82555,17582.89088,362801096,263924905,50.36456902,42.57674008,NaN,NaN,NaN,NaN,NaN,NaN,-1.938972516,-111.0775531,-109.1385806,51.87305796,32.67204896
08-03-2023,17665.75,17766.5,17602.25,17754.4,17707.71667,17707.71667,17707.71667,17659.99571,17809.27547,17812.64881,17584.59744,267041402,259557190.4,51.81141334,42.39026404,NaN,NaN,NaN,NaN,51.81141334,NaN,15.96258848,-89.18534503,-105.1479335,56.756345,49.06298782
09-03-2023,17772.051,17772.35,17573.6,17589.6,17645.18333,17645.18333,17645.18333,17653.29135,17800.66074,17808.232,17584.64722,262352056,258125080,46.24170496,41.75475127,NaN,NaN,NaN,NaN,NaN,NaN,16.78761748,-84.16341167,-100.9510291,42.92414746,50.51785014
10-03-2023,17443.801,17451.5,17324.35,17412.9,17396.25,17396.25,17396.25,17630.39694,17785.45444,17800.40365,17582.93829,235927570,256878755.7,41.13560897,41.03818236,NaN,NaN,NaN,NaN,NaN,NaN,6.068465086,-93.36544778,-99.43391287,21.05062931,40.24370726
13-03-2023,17421.9,17529.9,17113.449,17154.301,17265.88333,17265.88333,17265.88333,17585.05447,17760.70332,17787.60953,17578.67324,254914657,258024896.9,35.03788221,40.17018001,NaN,NaN,NaN,NaN,NaN,NaN,-16.56487498,-120.1400066,-103.5751316,5.034438309,23.00307169
14-03-2023,17160.551,17224.65,16987.1,17043.301,17085.017,17085.017,17085.017,17533.4589,17732.5699,17772.87075,17573.34616,290604200,260991282.7,32.7909748,39.19165031,NaN,NaN,NaN,NaN,NaN,NaN,-36.02214191,-148.602809,-112.5806671,6.914076292,10.99971464
15-03-2023,17166.449,17211.35,16938.9,16972.15,17040.8,17040.8,17040.8,17480.00091,17702.74951,17757.01489,17567.36411,248188970,261175084,31.40091849,38.76284869,NaN,NaN,31.40091849,NaN,NaN,NaN,-49.84355382,-174.8851094,-125.0415555,3.861568854,5.270027818
16-03-2023,16994.65,17062.449,16850.15,16985.6,16966.06633,16966.06633,16966.06633,17432.91511,17674.626,17741.73935,17561.57541,349820607,267202424.4,31.98785416,38.46198432,NaN,NaN,NaN,NaN,NaN,NaN,-53.89533801,-192.4107281,-138.51539,14.26091205,8.345519064
17-03-2023,17111.801,17145.801,16958.15,17100.051,17068.00067,17068.00067,17068.00067,17401.21377,17652.09365,17729.03265,17556.98313,408121255,276096178.4,36.93275991,38.60562686,NaN,NaN,NaN,NaN,NaN,NaN,-45.04282136,-194.8189167,-149.7760954,26.31093526,14.81113872
20-03-2023,17066.6,17066.6,16828.35,16988.4,16961.11667,16961.11667,16961.11667,17361.89817,17626.06645,17714.36666,17551.32558,241777405,277782352.2,34.31189882,38.70583364,NaN,NaN,NaN,NaN,NaN,NaN,-42.89284221,-203.3921481,-160.4993059,16.47284528,19.01489753
21-03-2023,17060.4,17127.699,17016,17107.5,17083.733,17083.733,17083.733,17337.66977,17605.73051,17702.3495,17546.90941,246737873,281391084.2,39.26318556,39.32442667,NaN,NaN,NaN,NaN,NaN,NaN,-30.23283796,-198.2903534,-168.0575154,28.73098881,23.83825645
22-03-2023,17177.449,17207.25,17107.85,17151.9,17155.66667,17155.66667,17155.66667,17319.97741,17587.93323,17691.44951,17542.97896,185700457,280763696.8,41.04717342,39.51985004,NaN,NaN,NaN,NaN,NaN,NaN,-16.34728468,-188.4916213,-172.1443366,33.30077532,26.16820314
23-03-2023,17097.4,17205.4,17045.301,17076.9,17109.20033,17109.20033,17109.20033,17296.82718,17567.89271,17679.28021,17538.34136,219171517,281521173.7,38.96517911,39.82660865,NaN,NaN,NaN,NaN,NaN,NaN,-10.00405495,-184.6494053,-174.6453503,25.58154136,29.20443516
24-03-2023,17076.199,17109.449,16917.35,16945.051,16990.61667,16990.61667,16990.61667,17263.32469,17543.46755,17664.74102,17532.43798,228038299,280882692.7,35.5512721,39.06017106,NaN,NaN,NaN,NaN,NaN,NaN,-12.32589918,-190.0527243,-177.7268251,12.01123097,23.63118255
27-03-2023,16984.301,17091,16918.551,16985.699,16998.41667,16998.41667,16998.41667,17236.88415,17521.59427,17651.29464,17526.99779,218418670,281333308.1,37.37300055,38.13220189,NaN,NaN,NaN,NaN,NaN,NaN,-8.920680228,-188.8776754,-179.9569952,16.66832627,18.08703287
28-03-2023,17031.75,17061.75,16913.75,16951.699,16975.733,16975.733,16975.733,17209.72366,17499.24544,17637.44126,17521.27342,238840919,280952911.7,36.44503452,37.0346034,NaN,NaN,NaN,NaN,NaN,NaN,-6.847885153,-188.5168516,-181.6689665,13.06663136,13.9153962
29-03-2023,16977.301,17126.15,16940.6,17080.699,17049.14967,17049.14967,17049.14967,17197.43559,17482.83185,17626.41666,17516.8896,345911087,277204403.1,42.29903386,36.75298404,NaN,NaN,NaN,NaN,NaN,NaN,4.699000021,-175.7952165,-180.4942165,35.97020882,21.90172215
31-03-2023,17210.35,17381.6,17204.65,17359.75,17315.33333,17315.33333,17315.33333,17212.89411,17478.00511,17621.13613,17515.32602,263889033,276754784.3,52.49292575,37.56422095,NaN,NaN,NaN,NaN,NaN,NaN,31.14394883,-141.5642804,-172.7082293,75.74656119,41.59446712
03-04-2023,17427.949,17428.051,17312.75,17398.051,17379.61733,17379.61733,17379.61733,17230.5281,17474.86966,17616.71861,17514.1591,230170687,272729863.9,53.70193871,38.89736784,NaN,NaN,NaN,NaN,NaN,NaN,50.10534145,-110.0765525,-160.1818939,94.99750709,68.90475903
05-04-2023,17422.301,17570.551,17402.699,17557.051,17510.10033,17510.10033,17510.10033,17261.62552,17478.09245,17615.53707,17514.58589,248345193,267338647.7,58.43138132,40.72882545,NaN,NaN,NaN,NaN,NaN,NaN,70.97072651,-71.46848576,-142.4392123,98.18108572,89.641718
06-04-2023,17533.85,17638.699,17502.85,17599.15,17580.233,17580.233,17580.233,17293.77071,17482.83981,17615.21257,17515.42732,242708337,261334009.7,59.60791079,42.74361061,NaN,NaN,NaN,NaN,NaN,NaN,84.31359382,-37.04722,-121.3608138,95.11951024,96.09936768
10-04-2023,17634.9,17694.1,17597.949,17624.051,17638.7,17638.7,17638.7,17325.22597,17488.3775,17615.38759,17516.50815,254819382,260722908.7,60.32323539,44.76756642,NaN,NaN,NaN,NaN,NaN,NaN,90.95233366,-7.670396741,-98.6227304,91.90886515,95.06982037
11-04-2023,17704.801,17748.75,17655.15,17722.301,17708.73367,17708.73367,17708.73367,17363.04264,17497.55097,17617.50469,17518.55584,304263454,262818478.6,63.09996787,46.6366527,NaN,NaN,NaN,NaN,NaN,NaN,97.51470564,23.27065165,-74.24405399,97.12635811,94.7182445
12-04-2023,17759.551,17825.75,17717.25,17812.4,17785.13333,17785.13333,17785.13333,17405.83858,17509.89799,17621.364,17521.47967,232816318,262662916,65.48542911,48.86333343,NaN,NaN,NaN,NaN,NaN,NaN,102.9427678,54.43440578,-48.50836204,98.53618421,95.85713582
13-04-2023,17807.301,17842.15,17729.65,17828,17799.93333,17799.93333,17799.93333,17446.04443,17522.37258,17625.4558,17524.52962,285764798,264205423.1,65.89651605,50.76571418,NaN,NaN,NaN,NaN,65.89651605,NaN,102.3863391,79.47456179,-22.91177727,98.47587247,98.04613826
17-04-2023,17863,17863,17574.051,17706.85,17714.63367,17714.63367,17714.63367,17470.88306,17529.60699,17627.06757,17526.34375,357401212,267545273.7,59.92702354,52.11427491,NaN,NaN,NaN,NaN,NaN,NaN,89.14769156,88.52283717,-0.624854384,83.55017119,93.52074262
18-04-2023,17766.6,17766.6,17610.199,17660.15,17678.983,17678.983,17678.983,17488.90848,17534.72632,17627.72267,17527.67516,258856690,268078659.7,57.75510526,53.45641249,NaN,NaN,NaN,NaN,NaN,NaN,73.20210625,90.87777843,17.67567218,78.63049776,86.88551381
19-04-2023,17653.35,17666.15,17579.85,17618.75,17621.58333,17621.58333,17621.58333,17501.27434,17538.02137,17627.54499,17528.58138,281463379,264660798.3,55.8235533,54.90443257,NaN,NaN,55.8235533,NaN,NaN,NaN,56.56714991,88.38460957,31.81745966,74.26915986,78.8166096
20-04-2023,17638.6,17684.449,17584.35,17624.449,17631.08267,17631.08267,17631.08267,17513.00526,17541.41069,17627.48369,17529.53528,215103396,255009905.3,56.04149579,56.23789652,NaN,NaN,NaN,NaN,NaN,NaN,43.24896125,85.87866121,42.62969997,74.86952858,75.92306207
21-04-2023,17639.75,17663.199,17553.949,17624.051,17613.733,17613.733,17613.733,17523.58104,17544.65149,17627.41571,17530.47574,230156645,254428867.3,56.02070989,57.63615905,NaN,NaN,NaN,NaN,NaN,NaN,32.22015032,82.90488787,50.68473755,74.09486123,74.41118322
24-04-2023,17707.551,17754.5,17612.5,17743.4,17703.46667,17703.46667,17703.46667,17544.51618,17552.44555,17629.71243,17532.59439,255740393,254878993.3,60.72501568,58.9523006,NaN,NaN,NaN,NaN,NaN,NaN,30.77296306,89.15094137,58.37797831,81.83337131,76.93258704
